"","sum.of.sum","sum.of.mean","sum.of.std","sum.of.min","sum.of.max","sum.of.kurtosis","sum.of.skewness","mean.of.sum","mean.of.mean","mean.of.std","mean.of.min","mean.of.max","mean.of.kurtosis","mean.of.skewness","std.of.sum","std.of.mean","std.of.std","std.of.min","std.of.max","std.of.kurtosis","std.of.skewness","min.of.sum","min.of.mean","min.of.std","min.of.min","min.of.max","min.of.kurtosis","min.of.skewness","max.of.sum","max.of.mean","max.of.std","max.of.min","max.of.max","max.of.kurtosis","max.of.skewness","kurtosis.of.sum","kurtosis.of.mean","kurtosis.of.std","kurtosis.of.min","kurtosis.of.max","kurtosis.of.kurtosis","kurtosis.of.skewness","skew.of.sum","skew.of.mean","skew.of.std","skew.of.min","skew.of.max","skew.of.kurtosis","skew.of.skewness","sum.of.Levels","mean.of.Levels","std.of.Levels","min.of.Levels","max.of.Levels","kurtosis.of.Levels","skew.of.Levels","numFeatures","logNumFeatures","numPatterns","logNumPatterns","numPatternsNA","percPatternsNA","numFeaturesNA","percFeaturesNA","numNA","percNA","logNumNAs","numNumericFeatures","numCatFeatures","classProbMin","classProbMax","classProbMean","classProbStd","PCAFractionOfComponentsFor95PercentVariance","PCAKurtosisFirstPC","PCASkewnessFirstPC","Class.Entropy"
"Attribute_DataSet.csv",2.90462098817557e-14,5.86329216515497e-17,1.91182944068498,-4.90970220694826,3.79920112132251,-0.836972737069285,-0.934489458802949,1.45231049408778e-14,2.93164608257748e-17,0.955914720342491,-2.45485110347413,1.89960056066125,-0.418486368534642,-0.467244729401474,7.60513534674954e-15,1.55207817765452e-17,0.415275926180504,0.294771874323151,0.654160555085481,0.248850297414359,0.343601514641424,9.14546216534973e-15,1.83416107822632e-17,0.662270296876732,-2.6632862947111,1.43703919617555,-0.594450101336625,-0.710207690430394,1.99007477164059e-14,4.02913108692865e-17,1.24955914380825,-2.24641591223716,2.36216192514695,-0.24252263573266,-0.224281768372555,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,0,-1.38889120797296e-16,2.18003014389369e-16,0,0,0,1.28288078929198e-16,170,15.4545454545455,7.43456301827668,6,26,-1.68935658882008,0.122172953622573,13,2.56494935746154,500,6.21460809842219,0,0,0,0,0,0,-Inf,0,12,0.42,0.58,0.5,0.113137084989848,0.627906976744186,-0.607601156768089,-0.666780351540504,0.680292000192154
"australian.csv",5.56022242137466e-15,8.23448796223638e-18,7.79723874261494,-32.5477200436627,53.9179439579978,189.000835206554,9.49606989833683,6.95027802671833e-16,1.02931099527955e-18,0.974654842826868,-4.06846500545784,6.73974299474972,23.6251044008193,1.1870087372921,9.41114617057433e-15,1.36815544118942e-17,0.239160286608038,2.93642633349083,5.03419821593673,46.3749218612245,3.57408508334104,-1.51341612852907e-14,-2.19471473731347e-17,0.725537419510607,-10.6632269276901,2.4648938536968,0.111731619996414,-2.88517138909248,9.84715781138235e-15,1.44159549239103e-17,1.42207476008449,-1.29623734902631,17.2172196838676,135.70762127654,9.3573522616495,-1.48124342361468,-1.48590677552843,-1.0914243912287,0.320822080689983,-0.477362216597846,1.29346893909471,0.631660833490599,-0.550844110800279,-0.548608718393761,0.62922315613841,-1.25767824398725,0.997370761549016,1.70253316380708,1.28993904429454,14,2.33333333333333,0.516397779494322,2,3,-1.95833333333333,0.537914353639918,14,2.63905732961526,689,6.53524127101366,0,0,0,0,0,0,-Inf,0,7,0.445573294629898,0.554426705370102,0.5,0.0769709848896823,0.571428571428571,3.94375125934137,1.47000405036224,0.687210892208171
"baboon_mating.csv",3.86862850781933e-13,1.9291132111964e-16,13.0299356338832,-45.4498590966696,42.7120550043727,13.0876379953663,0.281170921926696,3.22385708984944e-14,1.60759434266366e-17,1.08582796949027,-3.7874882580558,3.55933791703106,1.09063649961386,0.023430910160558,2.47962662743177e-14,1.2820737018446e-17,0.320740078947595,1.58433451198204,1.35560212835639,1.96247394430652,0.717593178779284,-1.17961196366423e-15,-1.0531553036782e-18,0.718761480143559,-6.31543201120057,2.25310768742673,-0.890099393394607,-1.11063375774755,8.05883137999786e-14,4.28254981660234e-17,1.85557708269912,-1.98957952219331,7.2815697281579,5.13906773330958,1.62227931554844,-1.06797896126232,-0.773599909603972,0.29182477620917,-1.50389636074758,1.93354420412464,-0.761908803675016,-0.114761854280572,0.231132076822786,0.363934775028286,1.13332493847891,-0.406457984120937,1.60641777589588,0.927344450262933,0.547810861288721,235,78.3333333333333,66.1538610614175,2,119,-2.33333333333333,-0.38242804744946,15,2.70805020110221,2001,7.60140233458373,0,0,0,0,0,0,-Inf,0,4,0.286356821589205,0.713643178410795,0.5,0.302137080417041,0.785714285714286,0.509380300043856,0.495646652257511,0.598857327218379
"bands.csv",5.02688168868559e-14,8.98360063738103e-17,20.5788905407439,-59.7697420306033,59.0126766527981,-0.46246300619496,-1.32435686087069,2.5134408443428e-15,4.49180031869051e-18,1.0289445270372,-2.98848710153017,2.9506338326399,-0.023123150309748,-0.0662178430435346,2.05318184739691e-14,3.82637389207084e-17,0.298442893064101,0.80387413090035,0.630989983707552,0.309827998259291,0.291011108428232,-3.31540350728687e-14,-6.38999392463479e-17,0.673016817856305,-5.0370375845337,2.075742756242,-0.652086466954583,-0.958396422562709,5.92997873027912e-14,1.09513672352378e-16,1.85669545440437,-2.01262786629015,4.23017906570546,0.72898662008577,0.325150154028861,0.887554402589324,0.848020229053402,1.25874743095328,0.412455488187746,-0.60703002492398,0.122989056271288,2.0149871700343,0.598868635747168,0.55550008625804,1.31353277658925,-1.07263187778545,0.797613731030787,0.168150341659147,-1.344186956697,127,8.46666666666667,20.3780928122989,2,82,8.30823797045674,3.11400175310705,35,3.55534806148941,539,6.289715570909,93,0.172541743970315,9,0.257142857142857,334,0.0177047442353565,5.8111409929767,0,16,0.421150278293135,0.578849721706865,0.5,0.111510345827192,0.353846153846154,-0.775688966457752,0.297808936238952,0.6806605642952
"bank-additional-full.csv",-1.78281001073088e-13,-1.01762600932245e-16,7.7176923301942,-29.2422040083936,35.2593315878081,32.0619170833849,1.03038715853627,-2.54687144390126e-14,-1.45375144188922e-17,1.10252747574203,-4.17745771548479,5.03704736968687,4.58027386905499,0.147198165505181,5.25626846530111e-14,2.71655408789686e-17,0.420905878399349,1.83081877631137,2.35492523295,3.29180133480314,1.38389126474608,-1.00613961606655e-13,-5.11912611884102e-17,0.651231648175722,-6.69909187662811,2.42928463348055,-0.639432429230414,-1.54155299181607,3.44516082328994e-14,1.82447764382899e-17,1.98287736351393,-1.70685558086388,8.63895058434908,9.66322887652799,2.21863792793408,-1.69953924442289,-1.76500366677368,-0.0657254451922973,-1.77418151688913,-1.71745550796323,-1.20301455331274,-1.76064782765477,-0.271345974261896,-0.119981011202223,1.10636665816663,-0.119789156577345,0.235069848411508,-0.0992826674656289,0.124095084279991,51,5.1,3.47850542618522,2,12,-0.882154907451676,0.865575504998155,17,2.83321334405622,2001,7.60140233458373,0,0,0,0,0,0,-Inf,0,11,0.112943528235882,0.887056471764118,0.5,0.547380511773095,0.511111111111111,-0.684509237865421,0.80798822696227,0.352625582597263
"bank-additional.csv",1.02091946008187e-13,5.11190470791299e-17,7.7693078634707,-32.5799865246373,33.7691940674782,25.7874666398988,-0.732072059694051,1.45845637154553e-14,7.30272101130428e-18,1.10990112335296,-4.6542837892339,4.82417058106831,3.68392380569983,-0.104581722813436,5.89933904144003e-14,2.94835328658576e-17,0.402208440093401,2.50222875376715,1.88040344741791,3.33466357599949,1.20986714599226,-4.14841772045094e-14,-2.06549877361134e-17,0.684607095620052,-8.94003912023272,2.19102575310064,-0.733230503310972,-2.1997604234565,1.05002812000876e-13,5.28158712278536e-17,1.9527734301042,-2.36855279182121,7.38997935364789,9.79653956889569,1.24288209342094,-1.66101830567111,-1.65336858900285,-0.0553997494195104,-1.46582244846907,-1.6774128986242,-0.904393211632416,-1.36962316399655,0.562591648672464,0.566857083227821,1.12223993060498,-0.611183140691344,-0.116618648375286,0.491451061665688,-0.534662276191002,52,5.2,3.55277669185979,2,12,-1.10914972227733,0.775489450655051,17,2.83321334405622,2001,7.60140233458373,0,0,0,0,0,0,-Inf,0,11,0.109445277361319,0.890554722638681,0.5,0.552327785604485,0.522727272727273,-0.753398714600652,-0.778310228922024,0.345353981589921
"biodeg.csv",-4.71575903326915e-14,-4.54728754571156e-17,21.0054399656191,-116.665622094652,136.341308433958,195.801812650562,3.36363438397371,-2.77397590192303e-15,-2.67487502688916e-18,1.23561411562466,-6.86268365262657,8.0200769667034,11.5177536853271,0.197860846116101,2.92291121727464e-14,2.77137481279789e-17,0.59095796502237,3.27949036499877,4.78193343534001,12.9136233517181,1.37675550192251,-4.31148172719276e-14,-4.05644736797446e-17,0.539942422449737,-15.8517546335828,1.95832410086963,1.79550297566248,-3.18732873013086,4.76008121808036e-14,4.51948904840744e-17,2.65159884530426,-2.68313690758195,18.3604208207101,42.1000518883446,2.41899622249869,-1.42101252327224,-1.42656038281253,-0.251360030403991,0.852401900864522,-0.851810101146582,0.438743385886058,0.133952642871921,0.106644901263494,0.126962230926888,0.915083818203927,-1.03375971345001,0.546749322916124,1.34804296539677,-0.320538447614623,25,3.125,0.991031208965115,2,4,-2.07340392561983,-0.204676610843291,25,3.2188758248682,1055,6.96129604591017,0,0,0,0,0,0,-Inf,0,9,0.337440758293839,0.662559241706161,0.5,0.229893484309939,0.424242424242424,2.25443548946797,0.59048516784286,0.639323335953052
"block_1.csv",-1.74808084674183e-14,-8.91323500020116e-18,3.7933506528695,-10.4601275478864,8.02092902129654,0.233793905436758,-0.592687423153052,-4.37020211685457e-15,-2.22830875005029e-18,0.948337663217374,-2.6150318869716,2.00523225532414,0.0584484763591896,-0.148171855788263,1.05660462561091e-13,5.26170393651038e-17,0.366343511881786,0.658244972862393,0.76043600736266,1.28034359524022,0.802476508534477,-1.52128309949262e-13,-7.58386551187045e-17,0.56559112819971,-3.20909074435668,1.24832704619378,-0.661063640785617,-0.956637336029152,8.10879141610599e-14,4.02985106137806e-17,1.29674898858572,-2.02445992939716,3.01276668347928,1.97708641126009,0.906983972824818,-1.89908977235921,-1.89796475649289,-2.36941410102546,-2.43391250857482,-1.97072013887824,-1.69033555206956,-1.98204908489681,-0.490749857063692,-0.491974076926766,-0.0348690537498924,-0.000474527071264201,0.308050092692963,0.745560846772565,0.286786304242476,12,2,0,2,2,0,0,10,2.30258509299405,2001,7.60140233458373,1964,0.981509245377311,1,0.1,1964,0.0981509245377311,7.58273848891441,0,7,0.00399800099950025,0.9960019990005,0.5,0.701452753950673,0.375,-0.446117984289328,-1.02687806501205,0.0260668030907106
"block_10.csv",-2.12503625807159e-14,-9.04590889048613e-18,4.80095935316592,-10.9815203389884,15.9569658259557,44.2520044273393,5.98391476493056,-4.25007251614318e-15,-1.80918177809723e-18,0.960191870633183,-2.19630406779768,3.19139316519114,8.85040088546786,1.19678295298611,3.65511565457855e-14,1.84372138740428e-17,0.312313087241689,1.19369648963629,2.41983748501819,19.7765633697858,3.10337138883528,-5.05706587716759e-14,-2.51054842484992e-17,0.587186606776262,-3.32450287678756,1.10584386689852,-0.683804981262376,-0.766393467724367,2.57207449783081e-14,1.32484520640154e-17,1.29577484026693,-0.434277393034977,7.3254095380058,44.1704223353799,6.66291985885755,-2.17538407698585,-2.1796165364542,-2.12833139152105,-1.74541734329125,-1.17211234187469,-0.930642417714742,-1.01844063952238,-0.314376009087701,-0.314490243465735,-0.0873822811677118,0.32036513535744,0.839176062298658,1.06479665778268,0.994074707711366,10,2,0,2,2,0,0,10,2.30258509299405,2001,7.60140233458373,0,0,0,0,0,0,-Inf,0,6,0.00849575212393803,0.991504247876062,0.5,0.695091973310314,0.466666666666667,-0.64257111330412,-0.855806263971825,0.0489689123283237
"block_2.csv",-1.6242996531135e-13,-8.12227944379848e-17,4.80024301941369,-10.3415973695153,16.5997907678879,35.8358421857608,7.02771997822723,-3.24859930622701e-14,-1.6244558887597e-17,0.960048603882738,-2.06831947390306,3.31995815357758,7.16716843715216,1.40554399564545,4.07892790998567e-14,2.03699006384525e-17,0.312863145366319,1.09515352825946,2.14294518387732,15.899873096126,2.64401617595313,-8.67804092474778e-14,-4.33680868994202e-17,0.587839558599387,-3.34136173954018,1.05218090178778,-0.569074143535647,-0.56698163411335,1.73697861649558e-14,8.62244829309538e-18,1.30168092340842,-0.382120888420124,6.67252088747591,35.5504324250222,6.01951060435856,-1.86602931067123,-1.86701089978361,-2.12461434457094,-1.49666657080375,-1.5207222282614,-0.933718195084615,-1.06502804401333,-0.0544653853946271,-0.0568022916861329,-0.0824606883551432,0.388692380075933,0.481958620766755,1.06240057561026,0.943178913495831,10,2,0,2,2,0,0,10,2.30258509299405,2001,7.60140233458373,0,0,0,0,0,0,-Inf,0,6,0.00399800099950025,0.9960019990005,0.5,0.701452753950673,0.466666666666667,-0.393553230967117,0.921596011318358,0.0260668030907106
"block_3.csv",-1.74612060921397e-13,-8.72576345420006e-17,4.80181312462097,-18.2299923658053,8.87632240040897,53.3967201225717,-8.05532120308841,-3.49224121842795e-14,-1.74515269084001e-17,0.960362624924193,-3.64599847316106,1.77526448008179,10.6793440245143,-1.61106424061768,5.94180156253089e-14,2.97328744976903e-17,0.31165611787817,2.51429948496392,1.01809816003374,23.966129302645,3.25875944022073,-1.06473857508504e-13,-5.34715534637252e-17,0.58566932247847,-8.06796129262593,0.384146900270416,-0.657731115943645,-7.32921014878265,3.64586832946046e-14,1.82926200424031e-17,1.2897990387359,-2.07613632608048,2.97611283290732,53.5129148320567,0.76478981929568,-2.04038809376473,-2.0332569038333,-2.12938987990542,-1.02501494487258,-1.86584853515315,-0.925836612176929,-1.03338262568953,-0.0012788468737142,-0.00382991442791712,-0.0981998263292933,-0.984923308100158,-0.181943621718016,1.06858762159527,-0.970866277350071,10,2,0,2,2,0,0,10,2.30258509299405,2001,7.60140233458373,0,0,0,0,0,0,-Inf,0,6,0.00599700149925037,0.99400299850075,0.5,0.698625740332736,0.466666666666667,-0.487185560816832,-0.983573527786372,0.0366626157241599
"block_4.csv",-7.44595357593525e-14,-3.69492686852982e-17,4.80433578229221,-17.058670289137,9.59183679671219,53.5377528892517,-7.57106434645961,-1.48919071518705e-14,-7.38985373705963e-18,0.960867156458443,-3.4117340578274,1.91836735934244,10.7075505778503,-1.51421286929192,3.10119148780571e-14,1.55277823442816e-17,0.309706126108824,2.49927693028534,1.15016396031298,23.9739307682532,3.29750932862515,-6.02573546615304e-14,-3.0086867655804e-17,0.577515661463387,-7.82920475901357,0.329594990076655,-0.747805383789373,-7.32048108186964,1.16521375881362e-14,6.03025825263093e-18,1.29521479737975,-1.95987478425694,3.01167903789425,53.5561530747014,0.825917286541072,-1.85802130115307,-1.85718092860575,-2.09159405839374,-0.998326781965656,-1.95411242836901,-0.925665942396086,-1.01302429795906,-0.413882845606869,-0.408822025901262,-0.108044882472482,-1.01236048284248,-0.257583621290426,1.0687185226392,-0.988376929380424,12,2,0,2,2,0,0,11,2.39789527279837,2001,7.60140233458373,0,0,0,0,0,0,-Inf,0,7,0.0079960019990005,0.992003998000999,0.5,0.695798726714799,0.411764705882353,-0.665243653736199,-0.888283757594941,0.0465751517243638
