"","sum.of.sum","sum.of.mean","sum.of.std","sum.of.min","sum.of.max","sum.of.kurtosis","sum.of.skewness","mean.of.sum","mean.of.mean","mean.of.std","mean.of.min","mean.of.max","mean.of.kurtosis","mean.of.skewness","std.of.sum","std.of.mean","std.of.std","std.of.min","std.of.max","std.of.kurtosis","std.of.skewness","min.of.sum","min.of.mean","min.of.std","min.of.min","min.of.max","min.of.kurtosis","min.of.skewness","max.of.sum","max.of.mean","max.of.std","max.of.min","max.of.max","max.of.kurtosis","max.of.skewness","kurtosis.of.sum","kurtosis.of.mean","kurtosis.of.std","kurtosis.of.min","kurtosis.of.max","kurtosis.of.kurtosis","kurtosis.of.skewness","skew.of.sum","skew.of.mean","skew.of.std","skew.of.min","skew.of.max","skew.of.kurtosis","skew.of.skewness","sum.of.Levels","mean.of.Levels","std.of.Levels","min.of.Levels","max.of.Levels","kurtosis.of.Levels","skew.of.Levels","numFeatures","logNumFeatures","numPatterns","logNumPatterns","numPatternsNA","percPatternsNA","numFeaturesNA","percFeaturesNA","numNA","percNA","logNumNAs","numNumericFeatures","numCatFeatures","classProbMin","classProbMax","classProbMean","classProbStd","PCAFractionOfComponentsFor95PercentVariance","PCAKurtosisFirstPC","PCASkewnessFirstPC","Class.Entropy"
"arsenic-male-bladder.csv",15163038.5,27125.2924865832,208713.035910634,33.5,2957697.5,100.198885499332,10.013466165051,3790759.625,6781.3231216458,52178.2589776585,8.375,739424.375,25.0497213748331,2.50336654126275,7437701.52250511,13305.3694499197,104162.648243356,10.4353166379048,1478142.47381397,52.4273590795088,4.71855719457382,12298,22,12.4207884477227,0,43,-1.22066895952988,0,14946777,26738.4203935599,208422.135892099,22.5,2956638,103.690687307838,9.57438947479812,-1.68764477670787,-1.68764477670787,-1.68750183414881,-1.99455455759815,-1.68750011600735,-1.68750277543117,-1.69047087790248,0.749784734839186,0.749784734839186,0.749997251633598,0.403456340465728,0.749999826034271,0.749995842049482,0.745718442600982,0,0,0,0,0,0,0,4,1.38629436111989,559,6.3261494731551,559,1,1,0.25,559,0.25,6.3261494731551,3,1,0,0,0,NA,0.25,103.690682863062,9.57438928063141,0
"Attribute_DataSet.csv",452770842289.3,905541684.5786,173618962.659307,444282011,1253973211,-1.21618961743381,-1.33257761616154,226385421144.65,452770842.2893,86809481.3296533,222141005.5,626986605.5,-0.608094808716903,-0.666288808080771,320157330411.212,640314660.822424,122767143.002957,314154822.737296,886692953.853302,0.0144206609642014,0.695081551220886,1764.3,3.5286,2.00536405922218,0,5,-0.618291755873882,-1.15778568642672,452770840525,905541681.05,173618960.653943,444282011,1253973206,-0.597897861559924,-0.174791929734818,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,0,0,0,0,0,0,0,170,15.4545454545455,7.43456301827668,6,26,-1.68935658882008,0.122172953622573,13,2.56494935746154,500,6.21460809842219,500,1,1,0.0769230769230769,500,0.0769230769230769,6.21460809842219,1,12,0,0,0,NA,0.0232558139534884,-0.618291755873881,0.174791929734819,0
"australian.csv",864880.605,1255.26938316401,5416.86019555539,16.75,102227.75,295.512446522613,26.8442137064371,108110.075625,156.908672895501,677.107524444424,2.09375,12778.46875,36.9390558153266,3.35552671330464,243540.448051119,353.469445647487,1834.0689239511,4.73576343973629,35249.9213667911,72.8430152138054,4.25376360836869,1532.565,2.22433236574746,1.99358825581647,0,9,-0.856347806811602,-0.0718325677906308,701473,1018.1030478955,5213.88234830649,13.75,100001,212.173419533904,13.0742533152104,1.42832980337626,1.42832980337626,1.69413231398224,1.60776903315404,1.69978333292399,1.22007945088648,0.502935526811263,1.75198433964997,1.75198433964997,1.85242997735679,1.81604535034006,1.8547582983928,1.67137977619499,1.36664194286828,14,2.33333333333333,0.516397779494322,2,3,-1.95833333333333,0.537914353639918,14,2.63905732961526,689,6.53524127101366,689,1,1,0.0714285714285714,689,0.0714285714285714,6.53524127101366,5,7,0,0,0,NA,0.0476190476190476,212.174813868364,13.0743219326023,0
"azcabgptca.csv",153704,78.4604389994895,9.62540380788207,66,130,5.61492372678968,2.01484244142885,76852,39.2302194997448,4.81270190394103,33,65,2.80746186339484,1.00742122071443,88508.5558011202,45.1804776932722,1.11511320759802,45.254833995939,19.7989898732233,5.44443301491863,1.14250958439756,14267,7.28279734558448,4.02419779305779,1,51,-1.04233364117005,0.199544946016284,139437,71.1776416539051,5.60120601482428,65,79,6.65725736795972,1.81529749541257,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,0,-5.91696456758229e-17,6.00502215566537e-16,0,0,6.60424971660219e-17,1.48888333684085e-16,6,2,0,2,2,0,0,5,1.6094379124341,1959,7.58018941794454,1959,1,1,0.2,1959,0.2,7.58018941794454,2,4,0,0,0,NA,0.25,6.43275563369343,-1.77696737358458,0
"azdrg112.csv",8721,4.8503893214683,3.7373980223477,1,53,19.5780376807054,2.8345675672966,8721,4.8503893214683,3.7373980223477,1,53,19.5780376807054,2.8345675672966,NA,NA,NA,NA,NA,NA,NA,8721,4.8503893214683,3.7373980223477,1,53,19.5780376807054,2.8345675672966,8721,4.8503893214683,3.7373980223477,1,53,19.5780376807054,2.8345675672966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,3,1.09861228866811,1798,7.49443021503157,1798,1,1,0.333333333333333,1798,0.333333333333333,7.49443021503157,1,3,0,0,0,NA,0.4,19.2819646307801,-2.80744338721278,0
"baboon_mating.csv",32960086.0281594,16471.8071105245,6560.05426297297,5085.762280622,28457.261506942,37.4294792418709,2.45746157880457,2060005.37675996,1029.48794440778,410.00339143581,317.860142538875,1778.57884418387,2.33934245261693,0.153591348675286,8178716.11776192,4087.31440168012,1617.50401688969,1266.70558020711,6969.14195769674,7.43938334199589,1.48330189940082,-272.902157568,-0.13638288734033,0.0325969702747055,-0.694525931,-4.68e-07,-1.15246006183039,-4.45388731904261,32730007,16356.8250874563,6475.38634325322,5068,27910,29.384704677207,2.12867212678763,9.36298897161073,9.36298897161073,9.36121258891499,9.36321896474586,9.35793519767972,7.93550511725911,3.16212632461295,3.2811826793321,3.2811826793321,3.28077560562579,3.28123563537349,3.28002882837,2.97493447798677,-1.643784014388,235,78.3333333333333,66.1538610614175,2,119,-2.33333333333333,-0.38242804744946,19,2.94443897916644,2001,7.60140233458373,2001,1,1,0.0526315789473684,2001,0.0526315789473684,7.60140233458373,6,4,0,0,0,NA,0.0555555555555556,-1.14176024052222,0.0551029460433823,0
"bands.csv",478904,912.048075271603,487.427535517317,45,1877,-10.5200727147218,1.76277851113039,19954.3333333333,38.0020031363168,20.3094806465549,1.875,78.2083333333333,-0.438336363113407,0.0734491046304329,28606.9081314388,53.0470069611041,30.568018140086,0.536696821549066,106.616737068757,1.06317122923689,0.624623343232559,1615,4.20572916666667,0.9623559016943,1,7,-1.75291253478678,-1.72998534045879,118260,219.406307977737,123.528859853238,3,434,2.82607332948025,1.19731485648213,3.9155658301391,3.76978615607436,3.46995131924225,0.0828123145840753,3.32528303353521,1.67161396289033,1.40511931815691,2.15629893783239,2.11395358024716,2.05543229262346,-0.126340609914318,2.01769656950157,1.44938065653064,-0.957729819669913,127,8.46666666666667,20.3780928122989,2,82,8.30823797045674,3.11400175310705,39,3.66356164612965,539,6.289715570909,539,1,29,0.743589743589744,1525,0.0725465011179297,7.32974968904151,24,16,0,0,0,NA,0.0869565217391304,-1.16131714521345,0.027340701043436,0
"bank-additional-full.csv",12988631.285,6491.07010744628,550.340507690344,5026.236,9678.412,91.8389549375659,5.77304448577094,1298863.1285,649.107010744628,55.0340507690344,502.6236,967.8412,9.18389549375659,0.577304448577094,3233195.26948558,1615.78973987285,95.5937704864288,1567.81744100433,1812.4281298284,13.1090916775278,2.85147048839819,-81202.2,-40.5808095952024,0.51384772088613,-50.8,-26.9,-1.38813747432155,-4.79515737899419,10340760.7,5167.79645177411,266.142550037625,4963.6,5228.1,33.2201301289235,4.88327040182108,3.13412200380054,3.13412200380054,-0.148797863213348,3.5637190646465,0.35667776094613,-1.46473818065924,-0.902027216722299,2.14358859384973,2.14358859384973,1.25288907190888,2.27472707160149,1.40108820684632,0.597818989450572,-0.102931084777111,51,5.1,3.47850542618522,2,12,-0.882154907451676,0.865575504998155,20,2.99573227355399,2001,7.60140233458373,2001,1,1,0.05,2001,0.05,7.60140233458373,5,11,0,0,0,NA,0.0416666666666667,16.6428252248752,3.11509517199342,0
"bank-additional.csv",12974286.543,6483.90132083958,526.925595863935,5025.236,8725.337,71.2586161207281,3.92218686794678,1297428.6543,648.390132083958,52.6925595863935,502.5236,872.5337,7.12586161207281,0.392218686794678,3232093.03578619,1615.23889844387,89.2787790980733,1567.85273904777,1700.68068362289,10.6912499506416,2.63014562778767,-81200.7,-40.580059970015,0.574302756310683,-50.8,-26.9,-1.43424324743718,-4.79517354849501,10336330,5165.58220889555,239.311890730439,4963.6,5228.1,25.4769471743993,4.35507718164523,3.13432216276939,3.1343221627694,-0.445037893696645,3.5637164939568,1.39511804197308,-1.52578903575436,-0.690505175927971,2.1437056406699,2.1437056406699,1.16604590804782,2.2747263337392,1.65281054210666,0.642065017194591,-0.224767823057691,52,5.2,3.55277669185979,2,12,-1.10914972227733,0.775489450655051,20,2.99573227355399,2001,7.60140233458373,2001,1,1,0.05,2001,0.05,7.60140233458373,5,11,0,0,0,NA,0.0425531914893617,8.2981391366141,2.35280650839375,0
"Benefits.csv",1406602.2129371,288.415462976645,91.6591261558824,119.23861,518.6911765,3.32824128241702,3.3649148683915,200943.173276729,41.2022089966636,13.0941608794118,17.0340871428571,74.0987395,0.475463040345289,0.480702124055928,314586.073734669,64.504013478505,15.8363446449257,30.4212661833761,101.870927613109,2.39707388994157,0.923153213420511,2137.9129371,0.43836640088169,0.106194492262081,0.03861,0.6911765,-1.33027661390801,-0.844284260033221,881080,180.66024195202,43.2415948504222,84,293,5.64598852101608,2.21068129149505,0.181847071519353,0.181847071519353,-0.943002585954227,0.398623715640835,0.121680075586617,0.182658309559213,-0.623626874109924,1.33931465883185,1.33931465883185,0.890496717481597,1.43952224620051,1.30054426188738,1.30551809553588,0.507787899820111,20,2.22222222222222,0.666666666666667,2,4,2.62962962962963,2.07407407407407,16,2.77258872223978,4877,8.49228555571005,4877,1,1,0.0625,4877,0.0625,8.49228555571005,5,10,0,0,0,NA,0.115384615384615,0.128872837552811,-0.453329990259377,0
"biodeg.csv",115653.7257,109.624384549763,63.5658536304596,15.1039,662.0815,1337.57878540696,101.525609537212,3504.65835454545,3.32195104696252,1.92623798880181,0.457693939393939,20.0630757575758,40.5326904668775,3.07653362233974,6913.73673766962,6.55330496461575,2.51569503922079,1.59827392949773,28.3404540399302,138.926201716887,4.84589626008498,-207.971,-0.197128909952607,0.0301429565119202,-5.256,1.073,-0.231767342477514,-1.75718983851902,39093.7,37.0556398104265,11.8958891985883,4.917,147,807.333316020217,26.7696921909922,18.3516441744389,18.3516441744389,6.67355639078817,4.79129496104447,9.71675163071841,25.1270512156325,14.4486772690337,4.16084063514836,4.16084063514836,2.58276274788069,-0.294295797177892,2.94265907661562,5.08432962294727,3.48073053404209,25,3.125,0.991031208965115,2,4,-2.07340392561983,-0.204676610843291,41,3.71357206670431,1055,6.96129604591017,1055,1,1,0.024390243902439,1055,0.024390243902439,6.96129604591017,16,9,0,0,0,NA,0.142857142857143,3.03028046577057,1.6297657022988,0
"biopsy.csv",19670,28.2213369025401,24.7597249105677,9,90,14.8514716185669,13.2402827082831,2185.55555555556,3.13570410028224,2.75108054561863,1,10,1.6501635131741,1.47114252314257,519.837260859375,0.748755124568327,0.559225833378519,0,0,4.16624294979064,0.842103860923149,1111,1.58941344778255,1.71507794250679,1,10,-0.808212228669816,0.590316502223846,3088,4.41773962804006,3.64385716049292,1,10,12.5144591549749,3.54539062608146,0.0513844842909252,-0.00519482653035652,-0.842718527349873,0,0,2.16911050282517,1.24341158211146,-0.39484897578008,-0.409782513708548,-0.329497856779627,0,0,1.90815640471167,1.49609748970901,0,0,0,0,0,0,0,9,2.19722457733622,699,6.54965074223381,699,1,2,0.222222222222222,715,0.113654426959148,6.57228254269401,9,1,0,0,0,NA,0.777777777777778,-0.650540955838372,-0.913075780281101,0
"Blackmore.csv",13203.83,13.9723068783069,6.26069575984316,8,47.88,10.1426651789762,3.20950735692828,6601.915,6.98615343915344,3.13034787992158,4,23.94,5.07133258948808,1.60475367846414,5954.48256476161,6.30103975107049,0.515818029712926,5.65685424949238,8.51356564548603,8.56189332812393,1.78568931979421,2391.46,2.5306455026455,2.76560945325329,0,17.92,-0.982840242624204,0.342080651345259,10812.37,11.4416613756614,3.49508630658988,8,29.96,11.1255054216004,2.86742670558302,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,-1.0841247134148e-16,8.5206906891093e-17,0,0,0,6.79253705200754e-17,0,231,231,NA,231,231,0,0,3,1.09861228866811,945,6.85118492749374,945,1,1,0.333333333333333,945,0.333333333333333,6.85118492749374,0,2,0,0,0,NA,1,6.96431249503545,-2.22541294914946,0
"block_1.csv",199043581.489189,99472.0547172357,47177.5370301461,1467,197023,-2.45620664642415,0.351865351883244,49760895.3722971,24868.0136793089,11794.3842575365,366.75,49255.75,-0.614051661606038,0.087966337970811,63483546.2606138,31725.9101752193,13619.8806572968,713.640140406914,56887.0207890165,0.40613078310601,0.920731552532171,621.808560883561,0.310748905988786,0.338323932070139,0,1,-1.15404670683034,-0.801820045849901,132583615,66258.6781609195,23820.5459268541,1437,99973,-0.168333378186865,1.13643357258157,-2.08581524968347,-2.08581524968347,-2.43706430125939,-1.68809711464053,-2.4365089100271,-1.85588688809131,-2.28199156477451,0.31890958580352,0.31890958580352,0.000377344438895151,0.749120660842242,0.000858403653580044,-0.256329953969956,0.094437897789694,12,2,0,2,2,0,0,10,2.30258509299405,2001,7.60140233458373,2001,1,2,0.2,3965,0.198150924537731,8.28526113406895,2,7,0,0,0,NA,0.125,-0.565499567838109,-0.0281075907164276,0
"block_10.csv",200439311.667668,100170.465144629,47308.4573129905,1781,198243,3.30312363367925,-2.43614552410714,40087862.3335337,20034.0930289259,9461.69146259811,356.2,39648.6,0.660624726735849,-0.487229104821427,59704576.6556703,29837.2195631196,12955.8748368459,783.693307359454,54292.8615270921,3.12455807591297,1.45347822726905,38.3571428571429,0.32762002420923,0.253170888584585,0,1,-1.25142230016339,-2.7246423433917,133431502,66682.4097951024,23792.0533895283,1758,99947,6.22249148747929,1.01112063152345,-1.67487890068269,-1.67487390354978,-2.25309019488149,-0.920520103896832,-2.25283840311974,-0.949814653263603,-1.59343997617223,0.60101219503563,0.601014986041435,0.292243548215098,1.07288120742267,0.292372846371762,1.04630457723838,-0.432856550065851,10,2,0,2,2,0,0,10,2.30258509299405,2001,7.60140233458373,2001,1,2,0.2,3960,0.197901049475262,8.28399930424853,2,6,0,0,0,NA,0.133333333333333,-0.634300226374442,-0.0458417357841119,0
"block_2.csv",202605999.775361,101253.289036369,47464.7096891038,1660.11111111111,198431,6.20450819844289,-2.81844996428032,40521199.9550721,20250.6578072737,9492.94193782077,332.022222222222,39686.2,1.24090163968858,-0.563689992856064,60236250.5997949,30102.9198279881,13001.3942579323,708.753876902759,54343.8763357933,4.13443921554312,1.65659281481429,46.9396825396825,0.307249279400704,0.202613809393925,0,1,-1.14789731006625,-3.14369648533041,134462862,67197.832083958,24131.1889882581,1599,99977,8.60074240223976,1.16922825878542,-1.68517045432292,-1.68516544516452,-2.25132194434756,-0.924518659545829,-2.25291282721164,-0.951101487628774,-1.54185801008513,0.595269651413728,0.595272443849886,0.293151646971942,1.06963987618876,0.292334628302223,1.04741647120789,-0.465310866685063,10,2,0,2,2,0,0,10,2.30258509299405,2001,7.60140233458373,2001,1,2,0.2,3952,0.197501249375312,8.28197705886776,2,6,0,0,0,NA,0.133333333333333,-0.669011865724784,-0.0371796892772859,0
"block_3.csv",201324606.838459,100612.885612584,47688.0940696708,2592,198138,2.47041844351784,-2.26685743663268,40264921.3676918,20122.5771225168,9537.61881393415,518.4,39627.6,0.494083688703568,-0.453371487326536,59788272.3794405,29879.0470536834,13060.461785199,1147.474313438,54264.7259902784,2.58840909915153,1.41225957377753,32.5607142857143,0.312225490373916,0.27030429753392,0,1,-1.19139915610491,-2.55710426925476,133368224,66650.7866066967,24071.0887196402,2571,99972,5.07747380566093,1.10947467450525,-1.69133382712298,-1.69132896670747,-2.25268590595447,-0.920201767911569,-2.25274069141576,-0.982608289511414,-1.66559504322207,0.591835737720539,0.591838444219551,0.292451157340156,1.07314458475976,0.292423023542605,1.01916821965185,-0.322794061477751,10,2,0,2,2,0,0,10,2.30258509299405,2001,7.60140233458373,2001,1,2,0.2,3966,0.198200899550225,8.28551330907974,2,6,0,0,0,NA,0.133333333333333,-0.637298576828097,-0.0161235417200154,0
